case_id,dice,hd95,gt_voxels,split,size_group
r067s037,0.4013198597649,13.685121625745987,11250,TRAIN,LARGE
r067s038,0.38435391579127165,21.683206358568864,36588,TRAIN,LARGE
r067s041,0.6310984478373399,39.75666360224031,72941,TRAIN,LARGE
r069s004,0.7921169360840702,6.47357803598905,15219,TRAIN,LARGE
r069s012,0.4150390625,9.288242282055668,823,TRAIN,MEDIUM
r069s011,0.740070647023348,5.619108399289588,6894,TRAIN,LARGE
r069s023,0.6827099136803557,39.571428684551364,2234,TRAIN,MEDIUM
r069s022,0.8724882108991786,66.5834212949219,68040,TRAIN,LARGE
r067s042,0.57417401094848,12.088515446942361,36148,TRAIN,LARGE
r069s033,0.736396220267188,38.87702068466866,1657,TRAIN,MEDIUM
r069s029,0.5914775238540936,20.74271534709253,14694,TRAIN,LARGE
r069s039,0.7562826082437798,9.892857171137841,86657,TRAIN,LARGE
r069s044,0.5862179693019074,9.508125578417358,9086,TRAIN,LARGE
r070s007,0.8781267078656408,3.605551275463989,36035,TRAIN,LARGE
r071s023,0.36963068632112855,19.54455239980604,4973,TRAIN,LARGE
r065s014,0.7173245614035088,2.23606797749979,6542,TRAIN,LARGE
r065s023,0.7307918515746137,4.949747468305833,20506,TRAIN,LARGE
r071s025,0.6744466800804829,9.433981132056603,1350,TRAIN,MEDIUM
r071s029,0.6928471248246845,5.1864391317952565,2651,TRAIN,MEDIUM
r071s024,0.7248743718592965,56.233886449167514,828,TRAIN,MEDIUM
r071s030,0.8612139156180607,2.0,5358,TRAIN,LARGE
r071s034,0.836533312935057,3.1622776601683795,7000,TRAIN,LARGE
soop0175,0.7516483516483516,1.3810679320049757,247,TRAIN,SMALL
soop0003,0.08310871136431275,72.26397250370532,111905,TRAIN,LARGE
soop0381,0.9591720850628214,1.4253035476685598,62074,TRAIN,LARGE
soop0961,0.0,,0,TRAIN,EMPTY
soop0754,0.7220382575148689,15.362294199285653,38093,TRAIN,LARGE
soop0880,0.8093150410908666,4.857110994512182,24849,TRAIN,LARGE
soop1086,0.21369212504946578,24.46629473176413,826,TRAIN,MEDIUM
soop0285,0.6160260033917467,6.0059744084121895,19582,TRAIN,LARGE
soop0573,0.7947243692941494,11.380824170205523,98882,TRAIN,LARGE
soop0327,0.939826959518238,3.9159789590025844,151388,TRAIN,LARGE
soop0975,0.8084229678386043,8.000374401336973,21297,TRAIN,LARGE
soop1452,0.9252511307696499,1.400417190230286,26281,TRAIN,LARGE
soop1317,0.7532392506395973,14.059476924990237,41979,TRAIN,LARGE
soop0173,0.9553515832029797,2.194881383908544,2648089,TRAIN,LARGE
soop1145,0.9151598788774431,2.0208700437018545,280957,TRAIN,LARGE
soop0991,0.9564624682710747,1.6222875287635323,594557,TRAIN,LARGE
soop1027,0.8565867547683077,3.327279792238035,361628,TRAIN,LARGE
soop1190,0.31491817235833885,85.0357780747887,17220,TRAIN,LARGE
soop1545,0.9624920037489401,1.5761169089040552,2156515,TRAIN,LARGE
soop1625,0.9090239712018326,0.9999969601631165,23552,TRAIN,LARGE
soop1565,0.6759356694532827,9.604752830658304,324654,TRAIN,LARGE
soop1650,0.6127101738387005,27.090876695965285,15792,TRAIN,LARGE
soop1403,0.9557102897501146,1.4999962449073792,593203,TRAIN,LARGE
